response,field,id,info
CREATED,family_id,PMGRC-2134
CREATED,family_id,PMGRC-2135
CREATED,family_id,PMGRC-2138
CREATED,family_id,PMGRC-2141
CREATED,family_id,PMGRC-2142
CREATED,family_id,PMGRC-2146
CREATED,family_id,PMGRC-2147
CREATED,family_id,PMGRC-2148
CREATED,family_id,PMGRC-2149
CREATED,family_id,PMGRC-2150
CREATED,family_id,PMGRC-2326
CREATED,family_id,PMGRC-2327
CREATED,family_id,PMGRC-2328
CREATED,family_id,PMGRC-2332
CREATED,family_id,PMGRC-2335
CREATED,family_id,PMGRC-2336
CREATED,family_id,PMGRC-2387
CREATED,family_id,PMGRC-2318
CREATED,family_id,PMGRC-2395
CREATED,family_id,PMGRC-2407
CREATED,family_id,PMGR-2480
CREATED,family_id,PMGRC-2480
CREATED,family_id,PMGRC-2494
CREATED,family_id,PMGRC-2340
CREATED,family_id,PMGRC-2003
CREATED,family_id,PMGRC-2433
CREATED,family_id,PMGRC-2537
CREATED,family_id,PMGRC-2527
CREATED,family_id,PMGRC-2539
CREATED,family_id,PMGRC-2438
CREATED,family_id,PMGRC-2514
CREATED,family_id,PMGRC-2521
CREATED,family_id,PMGRC-2548
CREATED,family_id,PMGRC-2572
CREATED,family_id,PMGRC-2557
CREATED,family_id,PMGRC-2601
